SalePageId,SalePageTitle,SaleProductDescShortContent,GMV,TotalQty
7416360,日間保養全系列｜黃金修護白泡泡面膜+蜂王乳極潤修護精華露+黃金胜肽賦活精華+黃金胜肽緊緻電波眼霜(高保濕震動導入版)+雙精萃蜂王奇蹟日霜SPF35★★,※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,153873.0,27
8507899,【聖誕限定買5送3】76酵母胺基酸淨膚潔顏露+黃金修護白泡泡面膜+蜂王乳極潤修護精華露+黃金胜肽賦活精華+99控油保濕平衡乳 送 超導水藍銅修復面膜-30G隨身瓶+藍銅玻尿酸保濕修復精華-10ML隨身瓶+100%純棉植物纖維潔膚巾 (珍珠紋加厚版100pcs)【王凱推薦】,｜混和肌推薦｜,151800.0,23
6937552,招福平安洗沐組~洗髮精露400g+沐浴露500g（各一瓶）,來自大自然的無患子皂素，含有豐富的細緻泡沫，搭配胺基酸成分，溫和洗淨頭皮髒污及油脂。添加10種草本萃取與多種精油，洗淨同時，讓香氣濃郁的草本精油，讓你洗後感受多款安心草本的魔力。,150945.0,347
8087311,檸檬馬鞭草抗菌洗手乳310g（一瓶）洗手乳多瓶任選更便宜,溫和ph5.5弱酸性配方，不易刺激不咬手,150384.0,964
7648595,【全新冰原花后系列】冰原花后賦活修護乳霜,｜冰原花后賦活修護乳霜｜,150167.0,49
7400819,苦橙純露豐盈蓬鬆洗髮精 480g（單瓶）精油洗髮任選兩瓶490元,適合一般及中油性髮質,150080.0,469
8559222,頂級藍銅肌因修復精華-7ML隨身瓶【最高濃度5000ppm】,｜頂級藍銅肌因修復精華｜,149850.0,150
5192808,LOTUS 保濕香蓮卸妝液-500g單瓶（任選三件85折）,敏弱性/一般肌膚適用無酒精，溫和不易刺激完美4效合1，具卸妝，潔膚，舒緩，保濕,149600.0,748
8550787,【新春輕旅特惠】76酵母胺基酸淨膚潔顏露-30ml隨身瓶+頂級藍銅肌因修復精華-7ml隨身瓶+冰原花后賦活修護乳霜-10g隨身瓶【送】手提收納包,｜76酵母胺基酸淨膚潔顏露｜,148544.0,88
7152521,招財納福檀木薰香沐浴露500g（一瓶）（任選三件以上85折）,來自大自然的無患子皂素，搭配胺基酸潔膚成分。添加多種草本萃取與多種精油，溫柔泡泡包覆著每一寸敏感肌膚，讓你洗後感受多款暖心草本的魔力。,146900.0,565
5884650,排寒排水~小野花暖暖鬆筋舒酸按摩油100ml~99.7%大自然來源（單瓶）（任選三件85折）,冬天的乾燥冰冷肌膚修護最佳神器,145470.0,373
4585707,深層頭皮SPA碳酸清潔幕斯200g-日本沙龍級(全/特殊護理使用)（買一送一）花香,獨特的碳酸分子，徹底吸附髒污,143910.0,369
8104093,保加利亞原裝進口~純玫瑰精油1g-otto蒸餾萃取,,143520.0,156
5602151,去屑微涼 茶樹4T頭皮養護噴霧100g（單瓶特價）（任選三件85折）,頭皮淨化　滋養　調理,141450.0,615
8192566,好吃的綠蜂膠+麥蘆卡蜂蜜噴劑30ml（一瓶）轉式長噴嘴,45%蜂膠巴西綠蜂膠（生物類黃酮4%）,141120.0,288
7875134,潔膚首選｜光感淨透洗臉機 2入（聲波導入版）,｜光感淨透洗臉機｜,140800.0,55
7443321,優媚霜三重護髮 雙管/單管染髮霜-多款任選,濃郁乳霜，精準覆蓋局部白髮,139063.0,367
8004281,DR.WU玻尿酸保濕精華乳50ml,輕盈潤澤保濕乳液，可強力鎖水保濕，維持肌膚長效滋潤。全新升級第六代智慧型玻尿酸水循環科技，結合大、小、微分子玻尿酸、玻尿酸循環因子及啟動因子，從源頭進行鎖水、補水、造水、活水及聚水，長效深層保濕、潤澤肌膚，維持肌表屏障健全。另添加菸鹼醯胺(B3)、維他命原B5及三重神經醯胺，有效鎮定舒緩肌膚不適、修復受損屏障，提升肌膚對環境傷害的防護力。協同植萃角鯊烷及尿囊素，強化肌膚屏障改善乾燥粗糙，使肌膚恢復柔嫩有彈性。,137275.0,163
7469392,頂級山茶花黃金護唇膏,｜頂級山茶花黃金護唇膏｜,137171.0,229
7532564,沐潤_罌粟花與白麝香水潤沐浴露1000g-彈潤鎖水（任選三件85折）,95%天然來源，無添加化學色素,136469.0,571
7174999,煥白淡斑 璀璨超C化妝水120ml（兩瓶優惠）,史上無敵強煥白化妝水*！超有感、超透亮、好保濕,135150.0,159
5382959,蔬果碗盤洗潔液-檸檬綠茶酵素補充包800g(去腥配方)（五包組）,檢驗通過國家CNS3800標準溫和不傷手符合食品用清潔劑標準,133450.0,314
8599707,【買3送2｜抗老輕旅組】黃金胜肽賦活精華-10ml隨身瓶+一夜透亮活膚精露-10ml隨身瓶+蜂王乳極潤修護精華露-30ml隨身瓶【送】冰原花后修復安瓶面膜+手提收納包,※手提收納包內不含保養品,131327.0,73
7509619,【超值加價購】德國金鋁製專業面膜刷 (雙頭毛刷組),｜德國金鋁製專業面膜刷｜,129766.0,434
7092783,檸檬馬鞭草經典冠軍沐浴露750g（中性肌適用）一瓶（沐浴任選兩瓶325元）,Cristalhyal 綠色玻尿酸:,129285.0,507
5250585,古寶無患子 薑萃草本滋養洗髮精華露550g（買一送一）*方瓶,無患子植物性皂素豐富細緻泡沫，溫和不易刺激肌,128869.0,431
7064632,萊雅溫和眼唇卸妝液 125ml,一次滿足對卸妝的所有需求,128163.0,357
6916248,1/2米蜜粉，更細緻保濕，日本專利（透明色）一盒（任選三件85折）,,126390.0,383
5196583,寶貝嬰兒舒緩沐浴露400g+寶貝嬰兒舒緩洗髮精400g,不含化學人工香精、皂鹼不含石化界面活性劑、不流淚、不刺激,124950.0,357
7488804,亮顏啾啾 迷你2000膠原蛋白 1000g胜肽化極小分子 無腥味,本商品體積較大，會獨立裝箱出貨唷,124700.0,43
5581283,沐潤_玻尿酸B5保濕精華沐浴露1000g-水潤保濕（任選三件85折）,95%天然來源，無添加化學色素,124519.0,521
7865939,蟲新導航~居家三蟲最害怕的精油噴霧300ml（四瓶最便宜）,蟑螂：2小時／24小時，具有100%／93%忌避效果,123250.0,145
8087292,茶樹精油抗菌洗手乳310g（一瓶）洗手乳多瓶任選更便宜,溫和ph5.5弱酸性配方，不易刺激不咬手,122148.0,783
7969230,好溫和的水潤潤私密清潔露250g（兩瓶優惠）95%以上大自然來源成份,95%以上大自然來源成分,121370.0,229
7865921,蟲新導航~居家三蟲最害怕的精油噴霧300ml（一瓶）,蟑螂：2小時／24小時，具有100%／93%忌避效果,120120.0,429
8507845,【聖誕限定買3送3】76酵母胺基酸淨膚潔顏露+黃金胜肽賦活精華+99控油保濕平衡乳 【送】 76酵母胺基酸淨膚潔顏露30g隨身瓶+蜂王乳極潤修護精華露30ml隨身瓶+100%純棉植物纖維潔膚巾 (珍珠紋加厚版100pcs)【鍾明軒推薦】,潔顏露－淨化髒汙修復肌膚，締造澄淨細緻,119970.0,30
8519664,一夜透亮活膚精露 （2入）【7大天然植萃精油】,｜一夜透亮活膚精露｜,119840.0,28
5921452,排寒排水~小野花暖暖鬆筋舒酸按摩油100ml~99.7%大自然來源（四瓶回購）,冬天的乾燥冰冷肌膚修護最佳神器,119790.0,121
6373062,胺基酸亮白溫和潔顏慕斯90ml（兩瓶省80元）97%大自然成份,無添加SLS、SLES、皂鹼、矽靈、壬基苯酚環境賀爾蒙,119280.0,284
5921446,排寒排水~小野花暖暖鬆筋舒酸按摩油100ml~99.7%大自然來源（兩瓶特價）,冬天的乾燥冰冷肌膚修護最佳神器,119180.0,202
8214997,【超值加價購】專業彈力面膜刷（雙頭兩用組）,｜專業彈力面膜刷｜,119002.0,398
7998084,痘不逗留❤收口超快的抗痘舒緩修護精華乳30ml（一罐）,請塗在痘痘上，舒緩極佳,118650.0,339
8137789,亮色飽滿染後髮色❤️修護型洗髮精250g（一瓶）,適合染髮過後兩週開始使用,117900.0,262
6700110,絲滑觸感的溫感卸妝露280g （單瓶）（任選三件85折）,配方單純全部只有九種成分,117740.0,406
7656895,【生物纖維面膜】冰原花后修復安瓶面膜（1片＝5安瓶）,｜冰原花后修復安瓶面膜｜,117399.0,98
8599677,一夜透亮活膚精露-10ml隨身瓶【7大天然植萃精油】,｜一夜透亮活膚精露｜,116640.0,108
6700111,絲滑觸感的溫感卸妝露280g （兩瓶優惠）,配方單純全部只有九種成分,115920.0,252
7119632,招福平安洗沐組~油頭專用洗髮精露400g+沐浴露500g（各一瓶）,來自大自然的無患子皂素，含有豐富的細緻泡沫，搭配胺基酸成分，溫和洗淨頭皮髒污及油脂。添加10種草本萃取與多種精油，洗淨同時，讓香氣濃郁的草本精油，讓你洗後感受多款安心草本的魔力。,115275.0,265
4582632,深層嫩白 慈禧白皙秘方 玉容散活膚晶 經典款100g (臉/身體)（5顆組）,珍珠粉珍貴添加獨家研磨技術，深入吸收洗臉=敷臉，重現嬰兒般細緻肌膚,115080.0,411
5602173,去屑微涼 茶樹4T頭皮養護噴霧100g（兩瓶省70）,頭皮淨化　滋養　調理,114660.0,294
7952102,香水檸檬固髮洗髮精400g（兩瓶優惠）,適合一般及中乾性髮質,114300.0,254
5602182,去屑微涼 茶樹4T頭皮養護噴霧100g（四瓶省230）,頭皮淨化　滋養　調理,113850.0,165
7174996,煥白淡斑 璀璨超C化妝水120ml（單瓶特價）（任選三件85折）,史上無敵強煥白化妝水*！超有感、超透亮、好保濕,113190.0,231
7498208,創新泡沫噴頭！無患子酵素泡泡 碗盤油汙洗潔液500g（一個噴瓶）任選三件85折,強力去油，不傷手,112680.0,626
5581233,沐潤_小蒼蘭山花精亮白沐浴露1000g-洗出妳的亮白肌（任選三件85折）,95%天然來源，無添加化學色素,112330.0,470
4849727,*草本柔順滋養護髮精華320g-柔順飄逸 (一分鐘修護-沖洗式)*1瓶【加購品】,摩洛哥油：深度修護維生素B5：減少髮絲斷裂有機山茶花油：加強保濕,111112.0,817
6950843,96.5%以上大自然成份的 招福平安淨化環境噴霧 300g（四瓶）,可用於衣物/家中/辦公室/廁所等,110880.0,126
4702881,千金方洗髮露550g-古法抗屑控油（買一送一）方瓶,無患子植物性皂素豐富細緻泡沫，溫和不易刺激肌,110630.0,370
8516147,【聖誕限定買5送4】一夜透亮活膚精露+熱療撫紋導入儀（音波震動版）+藍銅玻尿酸保濕修復精華+76酵母胺基酸淨膚潔顏露+蜂王乳極潤修護精華露 送 藍銅玻尿酸保濕修復精華-10ML隨身瓶+冰原花后賦活修護乳霜-10g隨身瓶+76酵母胺基酸淨膚潔顏露 隨身瓶30g+手提收納包【小姐不熙娣．鍾明軒推薦】,｜藍銅玻尿酸保濕修復精華｜,110487.0,13
8244707,吉．福．旺 平安富脂皂（三顆/盒）（三盒送禮組）,,110442.0,158
7532619,沐潤_烏木玫瑰嫩白沐浴露1000g-白皙透亮（任選三件85折）,95%天然來源，無添加化學色素,110418.0,462
8061646,完美護色！染後專用矯色髮膜110g（兩條優惠）特別適合染髮兩週以上使用,90%來源自然成分 *以ISO16128天然來源成分計算標準(含配方水),109760.0,196
7319220,寶貝招福平安二合一(泡泡浴露)400g（單瓶）大自然來源度97%（任選三件以上85折）,pH5.5 不流淚配方,109440.0,456
7444413,招財納福檀木薰香洗髮精露 400g（兩瓶優惠）,來自大自然的無患子皂素，含有豐富的細緻泡沫，搭配胺基酸成分，溫和洗淨頭皮髒污及油脂。,109020.0,237
7326610,孔雀石 活化洗髮精（微香岩蘭草）450g（能量波動系列任選兩瓶499元）,,107640.0,360
6396146,滿水凍膜140g 大自然成份來源97%以上（兩瓶特惠）,"敷臉時加壓效果, 讓水分滲透到更深層的位置",106860.0,274
8581969,持久型淡香精體香噴霧55ml 多瓶更優惠唷,小巧瓶身，方便掛在包包外,106210.0,559
8577024,洋娃娃醇米胜肽眼霜15ml-睫毛蓬蓬 好亮眼（一瓶）,滋潤清爽好吸收，一瓶兩用,106080.0,272
4586139,寶貝嬰兒舒緩洗髮精400g（買一送一）,不含化學人工香精、皂鹼不含石化界面活性劑、不流淚、不刺激,103950.0,297
7927438,招福平安抗菌洗手液600ml補充瓶（一瓶／兩瓶／五瓶）,添加衛生福利部公告有效的抗菌成分,103780.0,245
8220564,歡樂慶🎉小野花身體乳液 No.2花店（超級滋潤配方）250g一瓶,溫和親膚，迅速滲透至肌膚底層,102740.0,467
6988710,自然綻放 野芒果潤唇膏3.4g（任選三件85折）,,101920.0,364
8302930,超導水藍銅修復面膜+(專業彈力面膜刷 / 德國金鋁製專業面膜刷 )  2擇1【德國藍銅．冰沁修復】,｜超導水藍銅修復面膜｜,101335.0,65
6672555,耕心田 緊實按摩油100ml + 舒緩按摩油100ml（各一瓶）,,98901.0,99
8014688,最具防護力的四級胺抗菌噴霧500ml（三瓶最優惠）,由LONZA提供的實驗報告中，顯示有效抗菌！,97637.0,163
7312479,冰河水+EDI超純水 強保濕濕紙巾（80抽）5包（數量填2另享有十包優惠價）,ECOCERT認證加拿大冰河礦物水,97300.0,278
7526580,古寶藥妝 熱感桑一下 身體舒緩凝膠100g（兩瓶）,,96660.0,179
8550822,【新春輕旅特惠】藍銅玻尿酸保濕修復精華-10ml隨身瓶+超導水藍銅修復面膜-30g隨身瓶+76酵母胺基酸淨膚潔顏露-30ml隨身瓶【送】手提收納包,｜藍銅玻尿酸保濕修復精華｜,95772.0,69
7469319,100%純棉植物纖維潔膚巾 (珍珠紋加厚版100pcs),｜100%純棉植物纖維潔膚巾｜,94928.0,272
7406748,毛鬆蓬軟~去味持久的寵物洗毛精250g（兩瓶優惠）,去除油臭味與髒汙（無患子、日本洗淨成分）,94120.0,181
7049949,DR.WU杏仁酸亮白煥膚身體乳150ml,輕盈潤澤水感乳液 清爽好吸收,93330.0,104
7476998,古寶藥妝 乾癢肌愛用 燕麥脂胺基酸沐浴慕斯400ml（一個壓瓶+一個補充瓶）,,92655.0,213
8264443,黑鑽松露金緻萃抗老面膜【抗老修復巔峰】,｜黑鑽松露金緻抗老面膜｜,91611.0,52
7582802,瞬吸！亮白 高濃度精油乳液250ml（兩瓶優惠）,,91020.0,111
7279646,蕾妮亞極吸好眠晚安褲褲型衛生棉4片M-L,極薄0.25cm速吸層 翻睡超安心,90025.0,904
8536359,甩水輕盈湯浴包 全身暖呼呼（10g*6入）兩包,舒展緊繃,89180.0,182
7904352,好神奇吸色片（防止衣物染色）100片/盒（一盒）,具有優良的吸色力 會優先把水裡的顏色吸走,88977.0,223
5541728,吹彈水潤益母草水感面膜*10片（紅綠面膜任選多件更便宜）,妝前敷一片，調理肌膚油水平衡，水潤Q彈好上妝，不易脫妝。,88555.0,445
6782659,雙薑沐浴露500g+招福平安沐浴露500g（各一瓶優惠組合）,來自大自然的無患子皂素，搭配胺基酸潔膚成分。添加10種草本萃取與多種精油，溫柔泡泡包覆著每一寸敏感肌膚，讓你洗後感受多款安心草本的魔力。,87381.0,219
7858857,高濃度三倍洗淨洗衣精1000ml-抗菌配方（青檸萊姆香氛）一瓶／兩瓶,超高濃度，是市售洗衣精的三倍潔淨力,86800.0,294
8197520,貝膚黛瑪舒敏潔膚液-500ml-4入組,溫和潔淨：獨特Micelle Technology膠束科技，兩性特殊結構親水及親油分子，清潔臉部彩妝與髒汙，調理肌膚油水平衡。,86738.0,62
7685670,一日30mg足量葉黃素飲（好喝）*10包/盒,,86600.0,68
8150038,【超值加價購】手提收納包（防水大容量設計）,※手提收納包內不含保養品,86167.0,433
4925030,寶貝小蘇打奶瓶蔬果清潔劑620g（買一送一）,不含化學人工香精、皂鹼不含石化界面活性劑、給寶寶無毒環境,86154.0,346
8245897,黑鑽松露膜刷組｜黑鑽松露金緻抗老面膜+專業彈力面膜刷（雙頭兩用組）【修復抗老巔峰】,｜黑鑽松露膜刷組｜,85339.0,61
7088395,妮維雅極淨深層眼部卸妝液125ml,含葵花籽油，維生素B6強韌滋養睫毛根部,85215.0,285
7198243,寶拉珍選2%水楊酸身體乳210ml,衛福部公告最高濃度2%水楊酸,84968.0,86
8227731,【美白小黑瓶】高濃縮褪黑美白精華-10ML隨身瓶【許鈞鈞推薦】,｜高濃縮褪黑美白精華隨身瓶｜,84579.0,121
6716424,無患子萃取高濃度三倍洗淨無香洗衣精1000g（一個回流瓶+一個補充瓶，共兩瓶）新瓶口,塑膠使用減少70%,84480.0,264
7861208,DR.WU杏仁酸亮白煥膚精華18% 15ml,創始經典明星商品，專為油性、混合肌設計。首度將刷酸概念帶入居家煥膚保養，透過刷酸煥膚的原理，快速清除肌膚表面老廢角質，並有效協同肌膚代謝，疏通、淨化、緊緻毛孔，使用7天能減少粉刺70%、毛孔緊緻17%*；另添加大分子玻尿酸、β-聚葡萄醣體，補水保濕舒緩肌膚，緩解乾癢脫屑 ; 亮白修護精萃能由肌底層層煥白，從內而外打造晶透瞬白。長期持續煥膚，能重現完美無瑕的細嫩肌膚。全成分無酒精、人工香精，溫和不刺激。,84235.0,100
7383925,快樂24K金梳🔮（圓潤紫）,氣墊髮梳上有一個通氣孔，能使氣墊排氣保持彈性，並非掉針瑕疵唷~,83880.0,120
6691589,最高詢問度 檸檬馬鞭草洗面乳180g（單瓶特價）弱酸性配方（任選三件85折）,不含MI/MCI、Paraben類防腐劑,81590.0,410
4586190,舒緩寶貝嫩肌嬰兒清爽乳液250g（兩瓶）,不含化學人工香精富含有機乳木果油、向日葵油添加有機甘草、小白花萃取,81550.0,233
7444409,招財納福檀木薰香洗髮精露 400g（一瓶）任選三件85折,來自大自然的無患子皂素，含有豐富的細緻泡沫，搭配胺基酸成分，溫和洗淨頭皮髒污及油脂。,81480.0,291
8120369,五倍消臭力！薄荷除臭噴霧300g（一瓶）,,80730.0,207
6378654,西西里檸檬純露洗髮精 480g（單瓶）另有精油洗髮任選兩瓶490元專區,適合一般及中油性髮質,80640.0,252
6968698,招福平安洗髮精露 400g-油頭專用強化清潔配方（兩瓶優惠價）,來自大自然的無患子皂素，含有豐富的細緻泡沫，搭配胺基酸成分，溫和洗淨頭皮髒污及油脂。添加10種草本萃取與多種精油，洗淨同時，讓香氣濃郁的草本精油，深層淨化頭皮，讓你洗後感受多款安心草本的魔力。,80550.0,179
7416580,夜間保養全系列｜黃金修護白泡泡面膜+黑鑽松露金緻抗老面膜+蜂王乳極潤修護精華露+黃金胜肽賦活精華＋黃金胜肽緊緻電波眼霜(高保濕震動導入版),※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,79786.0,14
8250086,抗老活膚組｜黑鑽松露金緻抗老面膜+黃金胜肽賦活精華＋黃金胜肽緊緻電波眼霜(高保濕震動導入版),※眼霜有「冰鎮陶瓷按摩頭」與「鋅合金按摩頭」，兩款皆屬TRUU正確商品，使用功效相同。,78760.0,22
7050166,Dr FreeVenus藝群-晶鑽極潤修護滋養霜30ML,溫和無香精配方，含維他命E、維他命B5、角鯊烷、神經醯胺、乳油木果脂成份,78455.0,136
6813242,耕心田 蘆薈舒緩保濕修護霜（兩瓶）,,78204.0,196
5006495,唐朝楊貴妃凝脂秘方 紅玉面膜*40片,妝前敷：調理肌膚油水平衡，水潤Q彈好上妝,76672.0,128
7262071,喝了好放鬆GABA無咖啡因 野桑茶30g（2g*15包）兩袋優惠,台東池上桑葉採集製成,75400.0,145
7069903,乾洗手噴霧1000ml（75%酒精+植物精油+護手配方）超大瓶*1瓶（任選三件85折）,勤洗手，遠離汙染，加強個人衛生防護,75210.0,109
8008686,無矽靈植萃修護洗髮精露450g-檸檬馬鞭草（深層潔淨）新包裝,洪百榕/梁又南/王思佳大力推荐馬鞭草香氛,74730.0,470
8174084,口感香甜甜❤️蜜桃漱口水500ml（含氟量220ppm）兩瓶優惠,無添加酒精,74730.0,159
6373060,胺基酸亮白溫和潔顏慕斯90ml（單瓶特價）97%大自然成份（任選三件85折）,無添加SLS、SLES、皂鹼、矽靈、壬基苯酚環境賀爾蒙,74250.0,297
8245928,全面抗老修護組｜黑鑽松露金緻抗老面膜+（褪黑美白精華升級版/黃金胜肽賦活精華/藍銅玻尿酸保濕修復精華）3擇1,※美白精華瓶器異動中，原始小黑瓶與滴管式白色瓶器皆為正確商品，敬請見諒※,73314.0,29
7403707,全日營養肝精薑黃飲_食品_100mL_10入,4969726110744,72590.0,61
4599592,木梨與小蒼蘭保濕嫩白身體乳液-320g (清爽配方)（任選三件85折）,多種美肌成份與迷人的小蒼蘭香氛，猶如鮮採清新梨子，搭配小蒼蘭綻放迷人花香，質地清爽保濕不黏膩易吸收。頂級阿爾卑斯山有機山花精萃取，改善黯沉，使肌膚白皙明亮。添加有機摩洛哥堅果油、可可脂油滋養肌膚，改善老化與粗糙乾裂現象。搭配保濕因子玻尿酸，層層鎖住水份達到長效保濕，使肌膚水潤Q彈有活力。維他命E有效修護肌膚，對抗肌膚老化，減少乾糙與細紋，使用後肌膚光滑緊緻有彈性。,72210.0,290
6916257,1/2米蜜粉，更細緻保濕，日本專利（透明色）兩盒優惠,,72050.0,131
6278820,體味掰掰~ 森林系體香噴霧50ml（四瓶省470元）,,71760.0,104
7754262,黑不溜丟弱酸洗髮皂 100g（三顆很優惠）,【各種髮質使用頻率推薦】,71280.0,144
7090956,TISS深層卸妝油-毛孔潔淨升級型230ml,卸妝的同時，讓推積毛孔中的頑固粉刺也一顆顆浮出。,71170.0,204
6165696,*茶樹精油抗菌洗手乳310g（一瓶）【加購品】,溫和ph5.5弱酸性配方，不易刺激不咬手,70983.0,717
8153938,青檸橙花水嫩沐浴精華露600g（中性肌適用）一瓶（沐浴任選兩瓶325元）,加勒比海清爽香氛~,70875.0,315
7858885,高濃度三倍洗淨洗衣精1000ml-低敏配方（溫暖陽光香氛）一瓶／兩瓶,超高濃度，是市售洗衣精的三倍潔淨力,70800.0,256
7476951,古寶藥妝 乾癢肌愛用 燕麥脂胺基酸沐浴慕斯400ml（一瓶）任選三件85折,,70760.0,244
7426895,日本花王_新2蒸氣感舒緩眼罩12P純淨無香,4901301348029,70263.0,269
6910366,招福平安洗髮精露 400g（兩瓶優惠價）,明星商品，工廠趕貨中！可能會晚一兩天才寄出喔🙇‍♀️敬請見諒,70200.0,156
7669088,一口好乾淨~漱口雲❤專門對付口腔異味與髒污95%大自然來源成份~古寶藥妝100ml（兩瓶優惠）,,68928.0,192
7069910,乾洗手噴霧1000ml（75%酒精+植物精油+護手配方）超大瓶 買一送一(共2瓶),勤洗手，遠離汙染，加強個人衛生防護,68750.0,55
7326613,孔雀石 乾淨持久洗髮精（無香單純）450g（能量波動系列任選兩瓶499元）,,68172.0,228
4864686,唐朝楊貴妃凝脂秘方 紅玉面膜*10片（紅綠面膜任選多件更便宜）,妝前敷：調理肌膚油水平衡，水潤Q彈好上妝,67660.0,340
8008732,無矽靈植萃修護洗髮精露450g-真正薰衣草（舒緩乾癢）新包裝,無患子：有效抑制油脂分泌,67257.0,423
7090941,TISS深層卸粧油230ML-乾濕兩用進化型,潔淨再進化，手濕濕也可輕鬆完美卸粧,67205.0,193
5541777,吹彈水潤益母草水感面膜*40片（省197元）,妝前敷一片，調理肌膚油水平衡，水潤Q彈好上妝，不易脫妝。,67088.0,112
8504371,1028 飛我莫屬限量眼彩盤 朱古力,特調濃醇朱古力配色，搭配柔霧、亮片、珠光及碎鑽濕粉四種精選質地，一盤創造多種層次眼妝。 ,66633.0,167
8550728,*宜蘭小農的快樂長秈米600g 粒粒分明 好吃!【加購品】,保育生態理念耕作、無毒栽培、不用除草劑，與自然生態共生,66500.0,665
7011824,酒粕青春洗髮精露550g偏油性/油性髮質適用（單瓶特惠）,,66466.0,334
7490849,招福平安超保濕水潤乳液250g兩瓶優惠,,66120.0,114
5006515,蔬果碗盤洗潔液-經典原味補充包800g（五包組）,檢驗通過國家CNS3800標準溫和不傷手符合食品用清潔劑標準,65450.0,154
7049885,DR.WU角鯊潤澤修復精華30ML,獨家輕盈油狀質地快速吸收,64785.0,54
7097638,康乃馨醫療口罩一般耳帶50片盒裝-多色任選(新舊款包裝隨機出貨),防塵、過濾細菌使用。,64500.0,430
7927508,招福平安抗菌洗手液600ml補充瓶+自動感應給皂機,溫和ph5.5弱酸性配方，不易刺激不咬手,64310.0,109
7138478,MKUP狠大眼睫毛膏2.8g-黑,輕盈抗暈膏體，能無限延伸上下睫毛卻不結塊，全日維持睫毛長、捲、翹，極致綻放大眼。,64277.0,199
5485607,無矽靈植萃修護洗髮精露450g-馬鞭草薄荷 (中油性/頭皮問題)超級涼爽配方（三瓶省117元）,來自大自然的無患子皂素，含有豐富的細緻泡沫，溫和不易刺激肌膚，達到深層清潔。,64020.0,194
7046072,媚比琳 超激細抗暈眼線液抗手震版 (多款任選),彈性韌度兼具的超激細筆尖精準控制眼線線條穩定度,63945.0,203
6424430,亮白淨味私密潔淨慕斯-98%以上大自然成份100ml（單瓶）（任選三件85折）,●無添加SLS、SLES、皂鹼、矽靈、壬基苯酚環境賀爾蒙,63840.0,228
7646107,【生物纖維面膜】冰原花后修復安瓶面膜 (1片=5安瓶),｜冰原花后修復安瓶面膜｜,63840.0,168
7318587,歐樂B 3D電動牙刷PRO1-白色,兩分鐘計時器+日常刷牙模式,63721.0,61
6389244,冰河泥毛孔潔淨洗面乳150g 胺基酸基底溫和不緊繃（兩條省100元）98%以上大自然來源成分,使用後肌膚變得細緻又滑嫩，不會乾澀緊繃，適合中性至油性肌膚使用。,63480.0,138
7197464,99%以上大自然來源的小野花玫瑰美胸按摩油100ml（兩瓶優惠）,,62540.0,106
7050165,Dr.FreeVenus藝群-玻尿酸精華液-50ML,含玻尿酸、神經醯胺、維他命B5、膠原蛋白、小黃瓜萃取液,62211.0,147
7582792,瞬吸！亮白 高濃度精油乳液250ml（一瓶）,,61899.0,141
8235641,舒潔袖珍包面紙10抽26入-限定款,寶可夢新包裝【限量販售】,61578.0,622
8245736,黑鑽松露金緻抗老面膜（兩入）【修復抗老巔峰】,｜黑鑽松露金緻抗老面膜｜,61572.0,28
7488785,亮顏啾啾 迷你2000膠原蛋白 200g（兩瓶）胜肽化極小分子 無腥味,,61440.0,48
6904229,環境友善的衣物柔軟精1000g-補充瓶*4,,61380.0,62
7093541,絲柏檀木沐浴露750g（中性肌適用）一瓶（沐浴任選兩瓶325元）,Cristalhyal 綠色玻尿酸:,61200.0,240
8045901,巴黎萊雅寶雅獨家青春密碼特惠組,一夜修護六大瑕疵,61132.0,68
7410356,ettusais 艾杜紗 東京輕吻染唇膏 #10 (寶雅獨家限量),寶雅獨家限量色,60840.0,117
6389236,冰河泥毛孔潔淨洗面乳150g 胺基酸基底溫和不緊繃（單條）98%以上大自然來源成分（任選三件85折）,使用後肌膚變得細緻又滑嫩，不會乾澀緊繃，適合中性至油性肌膚使用。,60480.0,216
8014206,媚比琳反孔特霧全進化零瑕嫩粉餅,超強遮蓋力X裸妝感的完美實現,60278.0,172
8008762,無矽靈植萃修護洗髮精露方瓶450g-咖啡因（控油強健髮根）新包裝,髮絲強韌健康雙重鋅因子長效控油深層清潔修護頭皮,59466.0,374
6017675,強化琺瑯質 亮白 清新低敏牙膏140g-98%以上大自然來源（圓瓶牙膏任選組合更便宜）,成分98%以上源自天然,59340.0,258
7275116,耕心田 甜橙去角質凝膠150g（一條）（任選三件85折）即將完售斷貨，喜愛🍊請把握最後數量唷！,無添加防腐劑MI/MCI、PARABEN,59202.0,198
6720683,魚子萊姆頭皮淨化微泡精華120g（單瓶特價）（任選三件85折）,95%源自大自然，無添加SLS、SLES、皂鹼、矽靈,59110.0,257
6424432,亮白淨味私密潔淨慕斯-98%以上大自然成份100ml（兩瓶特惠）,●無添加SLS、SLES、皂鹼、矽靈、壬基苯酚環境賀爾蒙,58950.0,131
8121670,AHC 3D超效煥活全臉眼霜30ml,3D抗老無懼重力， 全方位超效煥活緊實輪廓、重現澎潤彈力 !​,57289.0,85
